2025-08-29 13:51:16 | INFO     | utils.logging_config | setup_logging:59 | ============================================================
2025-08-29 23:10:07 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:07 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:07 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:07 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:07 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:07 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:07 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:07 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:08 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:08 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:08 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:08 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:08 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:08 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:08 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:08 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:09 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:09 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:09 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:09 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:09 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:09 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:09 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:09 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:09 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:10 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:10 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:10 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:10 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:10 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:10 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:10 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:10 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:11 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:11 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:11 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:11 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:11 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:11 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:11 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:11 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:11 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:12 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:12 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:12 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:12 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:12 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:12 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:12 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:12 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:13 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:13 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:13 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:13 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:13 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:13 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:13 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:13 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:14 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:14 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:14 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:14 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:14 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:14 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:14 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:14 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:15 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:15 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:15 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:15 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:15 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:15 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:15 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:15 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:16 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:16 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:16 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:16 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:16 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:16 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:16 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:16 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:16 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:17 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:17 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:17 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:17 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:17 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:17 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:17 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:17 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:18 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:18 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:18 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:18 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:18 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:18 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:18 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:18 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:18 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:19 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:19 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:19 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:19 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:19 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:19 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:19 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
2025-08-29 23:10:19 | ERROR    | gui.main_window | check_collisions_gpu:180 | 碰撞檢測失敗: CuPy failed to load nvrtc64_112_0.dll: FileNotFoundError: Could not find module 'nvrtc64_112_0.dll' (or one of its dependencies). Try using the full path with constructor syntax.
